"Key","Series","Value"
"2021-02-05","XA.WUH.03.04.0404.01.001",3143.4792
"2021-02-06","XA.WUH.03.04.0404.01.001",3142.1112
"2021-02-07","XA.WUH.03.04.0404.01.001",3143.6319
"2021-02-08","XA.WUH.03.04.0404.01.001",3142.8611
"2021-02-09","XA.WUH.03.04.0404.01.001",3144.1875
"2021-02-10","XA.WUH.03.04.0404.01.001",3142.7188
"2021-02-11","XA.WUH.03.04.0404.01.001",3142.2292
"2021-02-12","XA.WUH.03.04.0404.01.001",3141.1181
"2021-02-13","XA.WUH.03.04.0404.01.001",3141.2083
"2021-02-14","XA.WUH.03.04.0404.01.001",3142.5138
"2021-02-15","XA.WUH.03.04.0404.01.001",3145.8888
"2021-02-16","XA.WUH.03.04.0404.01.001",3146.7292
"2021-02-17","XA.WUH.03.04.0404.01.001",3144.7153
"2021-02-18","XA.WUH.03.04.0404.01.001",3146.2847
"2021-02-19","XA.WUH.03.04.0404.01.001",3159.3264
"2021-02-20","XA.WUH.03.04.0404.01.001",3154.6875
"2021-02-21","XA.WUH.03.04.0404.01.001",3149.8681
"2021-02-22","XA.WUH.03.04.0404.01.001",3155.6181
"2021-02-23","XA.WUH.03.04.0404.01.001",3157.3612
"2021-02-24","XA.WUH.03.04.0404.01.001",3159.0556
"2021-02-25","XA.WUH.03.04.0404.01.001",3167.2361
"2021-02-26","XA.WUH.03.04.0404.01.001",3164.9514
"2021-02-27","XA.WUH.03.04.0404.01.001",3164.6389
"2021-02-28","XA.WUH.03.04.0404.01.001",3163.7153
"2021-03-01","XA.WUH.03.04.0404.01.001",3157.3889
"2021-03-02","XA.WUH.03.04.0404.01.001",3152.1458
"2021-03-03","XA.WUH.03.04.0404.01.001",3159.4028
"2021-03-04","XA.WUH.03.04.0404.01.001",3164.5972
"2021-03-05","XA.WUH.03.04.0404.01.001",3162.6319
"2021-03-06","XA.WUH.03.04.0404.01.001",3173.7014
"2021-03-07","XA.WUH.03.04.0404.01.001",3173.0833
"2021-03-08","XA.WUH.03.04.0404.01.001",3167.0973
"2021-03-09","XA.WUH.03.04.0404.01.001",3165.3333
"2021-03-10","XA.WUH.03.04.0404.01.001",3161.0347
"2021-03-11","XA.WUH.03.04.0404.01.001",3163.632
"2021-03-12","XA.WUH.03.04.0404.01.001",3172.0416
"2021-03-13","XA.WUH.03.04.0404.01.001",3162.9375
"2021-03-14","XA.WUH.03.04.0404.01.001",3159.6159
"2021-03-15","XA.WUH.03.04.0404.01.001",3150.1945
"2021-03-16","XA.WUH.03.04.0404.01.001",3153.9375
"2021-03-17","XA.WUH.03.04.0404.01.001",3160.1945
